method,head,coverage,error_rate
flipout,head1,0.5027027027027027,0.019825268817204256
flipout,head1,0.49763513513513513,0.01900882552613714
flipout,head1,0.4925675675675676,0.018861454046639192
flipout,head1,0.4876689189189189,0.018011776931070367
flipout,head1,0.48260135135135135,0.018200910045502283
flipout,head1,0.4775337837837838,0.017332861690838364
flipout,head1,0.4724662162162162,0.017161244190203817
flipout,head1,0.46756756756756757,0.01589595375722541
flipout,head1,0.4625,0.01570489408327247
flipout,head1,0.4574324324324324,0.01477104874446089
flipout,head1,0.4523648648648649,0.013442867811799819
flipout,head1,0.44746621621621624,0.01283503208758019
flipout,head1,0.44239864864864864,0.012600229095074411
flipout,head1,0.4373310810810811,0.012359984550019298
flipout,head1,0.4322635135135135,0.011723329425556872
flipout,head1,0.42736486486486486,0.011067193675889375
flipout,head1,0.4222972972972973,0.009600000000000053
flipout,head1,0.4172297297297297,0.008906882591093068
flipout,head1,0.41216216216216217,0.008606557377049184
flipout,head1,0.40726351351351353,0.008710078805474919
flipout,head1,0.40219594594594593,0.007979840403191885
flipout,head1,0.3971283783783784,0.007230965546575874
flipout,head1,0.39222972972972975,0.007321274763135266
flipout,head1,0.38716216216216215,0.006980802792321161
flipout,head1,0.3820945945945946,0.007073386383731228
flipout,head1,0.377027027027027,0.006720430107526876
flipout,head1,0.37212837837837837,0.0063549704947798435
flipout,head1,0.3670608108108108,0.00644270593649332
flipout,head1,0.3619932432432432,0.005599626691553894
flipout,head1,0.3569256756756757,0.005205868433506899
flipout,head1,0.35202702702702704,0.004318618042226441
flipout,head1,0.34695945945945944,0.004381694255111923
flipout,head1,0.3418918918918919,0.0044466403162055634
flipout,head1,0.3368243243243243,0.004513540621865597
flipout,head1,0.33192567567567566,0.004071246819338459
flipout,head1,0.3268581081081081,0.004134366925064636
flipout,head1,0.3217905405405405,0.004199475065616798
flipout,head1,0.31672297297297297,0.0037333333333333663
flipout,head1,0.31182432432432433,0.003791982665222071
flipout,head1,0.30675675675675673,0.0038546255506607396
flipout,head1,0.3016891891891892,0.003919372900335949
flipout,head1,0.29662162162162165,0.003986332574031914
flipout,head1,0.29172297297297295,0.004053271569195105
flipout,head1,0.2866554054054054,0.004124926340601021
flipout,head1,0.28158783783783786,0.0029994001199760145
flipout,head1,0.27652027027027026,0.0030543677458766405
flipout,head1,0.2716216216216216,0.003109452736318463
flipout,head1,0.2665540540540541,0.0025348542458808465
flipout,head1,0.2614864864864865,0.0019379844961240345
flipout,head1,0.25641891891891894,0.0013175230566534468
flipout,head1,0.2515202702702703,0.001343183344526544
flipout,head1,0.2464527027027027,0.001370801919122644
flipout,head1,0.24138513513513513,0.0013995801259621965
flipout,head1,0.23631756756756755,0.0014295925661186315
flipout,head1,0.23141891891891891,0.0014598540145985828
flipout,head1,0.22635135135135134,0.0007462686567164534
flipout,head1,0.22128378378378377,0.0007633587786259888
flipout,head1,0.21621621621621623,0.0007812499999999556
flipout,head1,0.21131756756756756,0.0007993605115906854
flipout,head1,0.20625,0.0008190008190007703
flipout,head1,0.20118243243243245,0.0008396305625524292
flipout,head1,0.19628378378378378,0.000860585197934638
flipout,head1,0.1912162162162162,0.0
flipout,head1,0.18614864864864866,0.0
flipout,head1,0.1810810810810811,0.0
flipout,head1,0.17618243243243242,0.0
flipout,head1,0.17111486486486485,0.0
flipout,head1,0.1660472972972973,0.0
flipout,head1,0.16097972972972974,0.0
flipout,head1,0.15608108108108107,0.0
flipout,head1,0.15101351351351353,0.0
flipout,head1,0.14594594594594595,0.0
flipout,head1,0.14087837837837838,0.0
flipout,head1,0.13597972972972974,0.0
flipout,head1,0.13091216216216217,0.0
flipout,head1,0.1258445945945946,0.0
flipout,head1,0.12077702702702703,0.0
flipout,head1,0.11587837837837837,0.0
flipout,head1,0.11081081081081082,0.0
flipout,head1,0.10574324324324325,0.0
flipout,head1,0.10067567567567567,0.0
flipout,head1,0.09577702702702702,0.0
flipout,head1,0.09070945945945946,0.0
flipout,head1,0.08564189189189189,0.0
flipout,head1,0.08057432432432432,0.0
flipout,head1,0.07567567567567568,0.0
flipout,head1,0.07060810810810811,0.0
flipout,head1,0.06554054054054054,0.0
flipout,head1,0.06047297297297297,0.0
flipout,head1,0.055574324324324326,0.0
flipout,head1,0.050506756756756754,0.0
flipout,head1,0.04543918918918919,0.0
flipout,head1,0.04037162162162162,0.0
flipout,head1,0.03547297297297297,0.0
flipout,head1,0.030405405405405407,0.0
flipout,head1,0.02533783783783784,0.0
flipout,head1,0.02027027027027027,0.0
flipout,head1,0.015371621621621622,0.0
flipout,head1,0.010304054054054055,0.0
flipout,head1,0.005236486486486487,0.0
flipout,head1,0.00016891891891891893,0.0
flipout,head2,1.0,0.23733108108108103
flipout,head2,0.9951013513513514,0.23476489560346292
flipout,head2,0.9900337837837838,0.2323835522948302
flipout,head2,0.9849662162162162,0.23049219687875155
flipout,head2,0.9800675675675675,0.22836952774905206
flipout,head2,0.975,0.22609147609147606
flipout,head2,0.9699324324324324,0.22361546499477536
flipout,head2,0.9648648648648649,0.22163865546218486
flipout,head2,0.9599662162162163,0.21995424951610065
flipout,head2,0.9548986486486486,0.21705289226959135
flipout,head2,0.949831081081081,0.21483194024542063
flipout,head2,0.9447635135135135,0.21222957268013587
flipout,head2,0.9398648648648649,0.20974119338605324
flipout,head2,0.9347972972972973,0.20708348391760034
flipout,head2,0.9297297297297298,0.2051235465116279
flipout,head2,0.9246621621621621,0.20314212641578366
flipout,head2,0.9197635135135135,0.20091827364554637
flipout,head2,0.9146959459459459,0.19889196675900278
flipout,head2,0.9096283783783784,0.19628597957288763
flipout,head2,0.9045608108108109,0.19495798319327728
flipout,head2,0.8996621621621622,0.19339091250469398
flipout,head2,0.8945945945945946,0.19089879154078548
flipout,head2,0.889527027027027,0.18799848082035697
flipout,head2,0.8844594594594595,0.18659281894576007
flipout,head2,0.8795608108108108,0.1845592471672748
flipout,head2,0.8744932432432433,0.18253814950743674
flipout,head2,0.8694256756756756,0.17991062755002918
flipout,head2,0.8643581081081081,0.17862028532343166
flipout,head2,0.8594594594594595,0.17767295597484278
flipout,head2,0.8543918918918919,0.175365757216291
flipout,head2,0.8493243243243244,0.1732299124900557
flipout,head2,0.8442567567567567,0.1710684273709484
flipout,head2,0.8393581081081081,0.16965184141678402
flipout,head2,0.8342905405405405,0.1680502125936424
flipout,head2,0.829222972972973,0.16581788551639842
flipout,head2,0.8241554054054054,0.16519778643164584
flipout,head2,0.8192567567567568,0.1632989690721649
flipout,head2,0.8141891891891891,0.16203319502074687
flipout,head2,0.8091216216216216,0.16012526096033408
flipout,head2,0.8040540540540541,0.15861344537815125
flipout,head2,0.7991554054054054,0.15620376241809342
flipout,head2,0.7940878378378379,0.1540097851520953
flipout,head2,0.7890202702702702,0.15157353885677582
flipout,head2,0.7841216216216216,0.15015079707022838
flipout,head2,0.779054054054054,0.1483087597571553
flipout,head2,0.7739864864864865,0.14600611086861637
flipout,head2,0.768918918918919,0.1445518453427065
flipout,head2,0.7640202702702703,0.14282555825779353
flipout,head2,0.7589527027027027,0.14088582239038505
flipout,head2,0.7538851351351351,0.1386959444319964
flipout,head2,0.7488175675675676,0.1373787502819761
flipout,head2,0.7439189189189189,0.135558583106267
flipout,head2,0.7388513513513514,0.13397347965249196
flipout,head2,0.7337837837837838,0.13167587476979747
flipout,head2,0.7287162162162162,0.13027352804821513
flipout,head2,0.7238175675675675,0.12788798133022172
flipout,head2,0.71875,0.12502937720329022
flipout,head2,0.7136824324324325,0.1237869822485207
flipout,head2,0.7086148648648649,0.12133492252681766
flipout,head2,0.7037162162162162,0.11857897263562167
flipout,head2,0.6986486486486486,0.11629593810444872
flipout,head2,0.6935810810810811,0.1144666341938626
flipout,head2,0.6885135135135135,0.11211972522080471
flipout,head2,0.6836148648648649,0.10921670373115888
flipout,head2,0.6785472972972973,0.10729400049788396
flipout,head2,0.6734797297297297,0.10509154752947081
flipout,head2,0.6684121621621621,0.10159211523881728
flipout,head2,0.6635135135135135,0.09979633401221999
flipout,head2,0.658445945945946,0.09774243201641863
flipout,head2,0.6533783783783784,0.0956566701137539
flipout,head2,0.6483108108108108,0.09431995831162066
flipout,head2,0.6434121621621621,0.0921501706484642
flipout,head2,0.6383445945945946,0.09129399311987296
flipout,head2,0.633277027027027,0.08962389970658846
flipout,head2,0.6282094594594595,0.08738908308685134
flipout,head2,0.6233108108108109,0.08590785907859078
flipout,head2,0.6182432432432432,0.08442622950819667
flipout,head2,0.6131756756756757,0.0820936639118457
flipout,head2,0.6081081081081081,0.0805555555555556
flipout,head2,0.6032094594594595,0.07700924110893304
flipout,head2,0.5981418918918919,0.07596724089240325
flipout,head2,0.5930743243243243,0.07376815722016516
flipout,head2,0.5881756756756756,0.07237219988512344
flipout,head2,0.5831081081081081,0.07155272305909621
flipout,head2,0.5780405405405405,0.06925774400935125
flipout,head2,0.572972972972973,0.06839622641509435
flipout,head2,0.5680743243243244,0.06660719595599163
flipout,head2,0.5630067567567567,0.0651065106510651
flipout,head2,0.5579391891891892,0.06357856494096281
flipout,head2,0.5528716216216216,0.0629391995111519
flipout,head2,0.547972972972973,0.06134401972872994
flipout,head2,0.5429054054054054,0.06098319850653389
flipout,head2,0.5378378378378378,0.05873115577889443
flipout,head2,0.5327702702702702,0.05580215599239058
flipout,head2,0.5278716216216216,0.05503999999999998
flipout,head2,0.5228040540540541,0.05363489499192242
flipout,head2,0.5177364864864865,0.05122349102773249
flipout,head2,0.512668918918919,0.05041186161449751
flipout,head2,0.5077702702702702,0.04923486360612106
flipout,head2,0.5027027027027027,0.048051075268817245
flipout,head2,0.49763513513513513,0.04650373387644269
flipout,head2,0.4925675675675676,0.04492455418381347
flipout,head2,0.4876689189189189,0.04295116037409075
flipout,head2,0.48260135135135135,0.041652082604130225
flipout,head2,0.4775337837837838,0.04067916519278392
flipout,head2,0.4724662162162162,0.0389703253485878
flipout,head2,0.46756756756756757,0.03865606936416188
flipout,head2,0.4625,0.03725346968590215
flipout,head2,0.4574324324324324,0.035819793205317585
flipout,head2,0.4523648648648649,0.035474234503360735
flipout,head2,0.44746621621621624,0.034352585881464726
flipout,head2,0.44239864864864864,0.03321878579610538
flipout,head2,0.4373310810810811,0.03244495944380066
flipout,head2,0.4322635135135135,0.030871434153966426
flipout,head2,0.42736486486486486,0.029644268774703608
flipout,head2,0.4222972972972973,0.02959999999999996
flipout,head2,0.4172297297297297,0.029149797570850233
flipout,head2,0.41216216216216217,0.028278688524590145
flipout,head2,0.40726351351351353,0.027789299046038995
flipout,head2,0.40219594594594593,0.02645947081058375
flipout,head2,0.3971283783783784,0.026371756699276938
flipout,head2,0.39222972972972975,0.0249784668389319
flipout,head2,0.38716216216216215,0.023996509598603888
flipout,head2,0.3820945945945946,0.023872679045092826
flipout,head2,0.377027027027027,0.023297491039426577
flipout,head2,0.37212837837837837,0.023150249659555144
flipout,head2,0.3670608108108108,0.02254947077772662
flipout,head2,0.3619932432432432,0.022865142323845067
flipout,head2,0.3569256756756757,0.022243256034074732
flipout,head2,0.35202702702702704,0.020633397312859847
flipout,head2,0.34695945945945944,0.019961051606621205
flipout,head2,0.3418918918918919,0.01976284584980237
flipout,head2,0.3368243243243243,0.019558676028084254
flipout,head2,0.33192567567567566,0.018320610687022953
flipout,head2,0.3268581081081081,0.018087855297157618
flipout,head2,0.3217905405405405,0.01679790026246719
flipout,head2,0.31672297297297297,0.017066666666666674
flipout,head2,0.31182432432432433,0.01679306608884079
flipout,head2,0.30675675675675673,0.016519823788546217
flipout,head2,0.3016891891891892,0.01623740201567747
flipout,head2,0.29662162162162165,0.014806378132118492
flipout,head2,0.29172297297297295,0.014475969889982676
flipout,head2,0.2866554054054054,0.01414260459634653
flipout,head2,0.28158783783783786,0.013797240551889578
flipout,head2,0.27652027027027026,0.014050091631032324
flipout,head2,0.2716216216216216,0.013681592039801016
flipout,head2,0.2665540540540541,0.012674271229404344
flipout,head2,0.2614864864864865,0.010981912144702788
flipout,head2,0.25641891891891894,0.010540184453227908
flipout,head2,0.2515202702702703,0.010073875083948969
flipout,head2,0.2464527027027027,0.010281014393420107
flipout,head2,0.24138513513513513,0.01049685094471664
flipout,head2,0.23631756756756755,0.010721944245889903
flipout,head2,0.23141891891891891,0.00948905109489051
flipout,head2,0.22635135135135134,0.00970149253731345
flipout,head2,0.22128378378378377,0.009160305343511421
flipout,head2,0.21621621621621623,0.008593749999999956
flipout,head2,0.21131756756756756,0.005595523581135131
flipout,head2,0.20625,0.004914004914004955
flipout,head2,0.20118243243243245,0.0016792611251049694
flipout,head2,0.19628378378378378,0.0017211703958691649
flipout,head2,0.1912162162162162,0.0017667844522968323
flipout,head2,0.18614864864864866,0.0009074410163338875
flipout,head2,0.1810810810810811,0.000932835820895539
flipout,head2,0.17618243243243242,0.0009587727708533222
flipout,head2,0.17111486486486485,0.0
flipout,head2,0.1660472972972973,0.0
flipout,head2,0.16097972972972974,0.0
flipout,head2,0.15608108108108107,0.0
flipout,head2,0.15101351351351353,0.0
flipout,head2,0.14594594594594595,0.0
flipout,head2,0.14087837837837838,0.0
flipout,head2,0.13597972972972974,0.0
flipout,head2,0.13091216216216217,0.0
flipout,head2,0.1258445945945946,0.0
flipout,head2,0.12077702702702703,0.0
flipout,head2,0.11587837837837837,0.0
flipout,head2,0.11081081081081082,0.0
flipout,head2,0.10574324324324325,0.0
flipout,head2,0.10067567567567567,0.0
flipout,head2,0.09577702702702702,0.0
flipout,head2,0.09070945945945946,0.0
flipout,head2,0.08564189189189189,0.0
flipout,head2,0.08057432432432432,0.0
flipout,head2,0.07567567567567568,0.0
flipout,head2,0.07060810810810811,0.0
flipout,head2,0.06554054054054054,0.0
flipout,head2,0.06047297297297297,0.0
flipout,head2,0.055574324324324326,0.0
flipout,head2,0.050506756756756754,0.0
flipout,head2,0.04543918918918919,0.0
flipout,head2,0.04037162162162162,0.0
flipout,head2,0.03547297297297297,0.0
flipout,head2,0.030405405405405407,0.0
flipout,head2,0.02533783783783784,0.0
flipout,head2,0.02027027027027027,0.0
flipout,head2,0.015371621621621622,0.0
flipout,head2,0.010304054054054055,0.0
flipout,head2,0.005236486486486487,0.0
flipout,head2,0.00016891891891891893,0.0
